,Path,Date,Class,Prob
0,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:53:00.jpg,2018-03-16 10:53:00,car,0.911769032478
1,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:53:00.jpg,2018-03-16 15:53:00,fedex,0.999534726143
2,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:38:00.jpg,2018-03-16 12:38:00,car,0.960822165012
3,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-07:23:00.jpg,2018-03-16 07:23:00,car,0.969589352608
4,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:15:00.jpg,2018-03-16 19:15:00,car,0.977344989777
5,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:39:00.jpg,2018-03-16 11:39:00,car,0.920593857765
6,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:07:00.jpg,2018-03-16 19:07:00,car,0.984811902046
7,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:41:00.jpg,2018-03-16 13:41:00,fedex,0.519805073738
8,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:45:00.jpg,2018-03-16 19:45:00,junk,0.999998569489
9,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:39:00.jpg,2018-03-16 12:39:00,car,0.903829216957
10,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:57:00.jpg,2018-03-16 17:57:00,bus,0.999846220016
11,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:58:00.jpg,2018-03-16 18:58:00,car,0.990991950035
12,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:54:00.jpg,2018-03-16 10:54:00,car,0.956408262253
13,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-16:29:00.jpg,2018-03-16 16:29:00,car,0.982640564442
14,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:32:00.jpg,2018-03-16 17:32:00,bus,0.975686371326
15,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:32:00.jpg,2018-03-16 15:32:00,fedex,0.999999761581
16,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-16:49:00.jpg,2018-03-16 16:49:00,car,0.987686038017
17,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-14:48:00.jpg,2018-03-16 14:48:00,car,0.96282762289
18,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:45:00.jpg,2018-03-16 11:45:00,car,0.987139046192
19,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:58:01.jpg,2018-03-16 12:58:01,fedex,0.984469771385
20,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:36:00.jpg,2018-03-16 13:36:00,bus,0.522438168526
21,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:03:00.jpg,2018-03-16 11:03:00,car,0.923108398914
22,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:35:00.jpg,2018-03-16 12:35:00,car,0.996654391289
23,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:40:00.jpg,2018-03-16 11:40:00,car,0.613722205162
24,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-07:38:00.jpg,2018-03-16 07:38:00,car,0.99467009306
25,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:51:00.jpg,2018-03-16 18:51:00,car,0.995424807072
26,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:27:00.jpg,2018-03-16 19:27:00,junk,0.991658866405
27,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:02:01.jpg,2018-03-16 15:02:01,bus,0.462183773518
28,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:00:00.jpg,2018-03-16 12:00:00,bus,0.998727738857
29,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:43:00.jpg,2018-03-16 15:43:00,car,0.99026709795
30,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-16:57:01.jpg,2018-03-16 16:57:01,car,0.99169331789
31,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:45:00.jpg,2018-03-16 12:45:00,car,0.989017724991
32,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:46:00.jpg,2018-03-16 15:46:00,car,0.996734261513
33,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:28:00.jpg,2018-03-16 10:28:00,car,0.901319622993
34,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-07:56:00.jpg,2018-03-16 07:56:00,car,0.744524002075
35,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-16:26:01.jpg,2018-03-16 16:26:01,fedex,0.994499802589
36,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:01:00.jpg,2018-03-16 17:01:00,car,0.99990272522
37,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:26:00.jpg,2018-03-16 15:26:00,car,0.986473202705
38,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:35:00.jpg,2018-03-16 11:35:00,car,0.813779056072
39,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:23:00.jpg,2018-03-16 09:23:00,fedex,0.532465219498
40,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-14:50:00.jpg,2018-03-16 14:50:00,car,0.983672559261
41,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-14:26:00.jpg,2018-03-16 14:26:00,car,0.724129021168
42,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:00:00.jpg,2018-03-16 17:00:00,car,0.999833345413
43,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-08:32:00.jpg,2018-03-16 08:32:00,car,0.958779573441
44,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:37:00.jpg,2018-03-16 17:37:00,car,0.999947786331
45,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:46:00.jpg,2018-03-16 13:46:00,car,0.982870697975
46,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:06:00.jpg,2018-03-16 12:06:00,car,0.909911513329
47,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:49:00.jpg,2018-03-16 18:49:00,car,0.998813271523
48,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:07:00.jpg,2018-03-16 09:07:00,fedex,0.999992966652
49,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:00:00.jpg,2018-03-16 11:00:00,car,0.964087605476
50,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:46:00.jpg,2018-03-16 12:46:00,car,0.96706956625
51,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-12:09:00.jpg,2018-03-16 12:09:00,car,0.943821072578
52,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-08:44:00.jpg,2018-03-16 08:44:00,fedex,0.99364554882
53,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:17:00.jpg,2018-03-16 11:17:00,car,0.992427110672
54,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:47:00.jpg,2018-03-16 19:47:00,junk,0.999999880791
55,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:49:00.jpg,2018-03-16 09:49:00,fedex,0.468363165855
56,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:37:00.jpg,2018-03-16 13:37:00,fedex,0.418010830879
57,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:27:00.jpg,2018-03-16 09:27:00,fedex,0.944233894348
58,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:11:00.jpg,2018-03-16 18:11:00,car,0.926160693169
59,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-17:18:00.jpg,2018-03-16 17:18:00,car,0.999712407589
60,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:02:00.jpg,2018-03-16 10:02:00,car,0.96342420578
61,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:39:00.jpg,2018-03-16 13:39:00,fedex,0.923409581184
62,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-08:19:00.jpg,2018-03-16 08:19:00,car,0.98341524601
63,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:20:00.jpg,2018-03-16 19:20:00,car,0.884836852551
64,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:26:00.jpg,2018-03-16 11:26:00,fedex,0.521294593811
65,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:27:00.jpg,2018-03-16 10:27:00,car,0.978643596172
66,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:19:00.jpg,2018-03-16 13:19:00,car,0.984856069088
67,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:57:00.jpg,2018-03-16 18:57:00,car,0.996699869633
68,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:24:00.jpg,2018-03-16 11:24:00,car,0.539291083813
69,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:43:00.jpg,2018-03-16 09:43:00,car,0.867505192757
70,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-19:13:00.jpg,2018-03-16 19:13:00,car,0.833372354507
71,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:18:00.jpg,2018-03-16 10:18:00,car,0.951820492744
72,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-11:41:00.jpg,2018-03-16 11:41:00,car,0.86113268137
73,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-09:44:00.jpg,2018-03-16 09:44:00,fedex,0.512104094028
74,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:50:00.jpg,2018-03-16 13:50:00,car,0.991051316261
75,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-14:13:00.jpg,2018-03-16 14:13:00,car,0.979018807411
76,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:03:00.jpg,2018-03-16 13:03:00,car,0.993101596832
77,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-10:26:00.jpg,2018-03-16 10:26:00,car,0.998869597912
78,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-15:38:01.jpg,2018-03-16 15:38:01,fedex,0.999987602234
79,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-13:42:00.jpg,2018-03-16 13:42:00,car,0.964681923389
80,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-14:02:00.jpg,2018-03-16 14:02:00,car,0.982896983624
81,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-18:48:00.jpg,2018-03-16 18:48:00,car,0.999397158623
82,/home/mmann1123/Dropbox/Apps/PiCameraLogger/16_03_2018/Picapture_16_03_2018-08:49:00.jpg,2018-03-16 08:49:00,car,0.985273897648
